,fare_amount,pickup_datetime,passenger_count,distance_travelled,fare_per_km
161846,2.5,2010-01-22 19:14:53+00:00,1,0.0011614727996234683,2152.4395584730537
142164,2.5,2012-12-11 21:42:15+00:00,1,0.0011619792333383092,2151.5014453551144
54746,60.0,2014-02-02 14:54:51+00:00,1,0.028029220639771486,2140.623200734459
127308,2.5,2010-08-09 13:56:00+00:00,2,0.0011889780573898592,2102.646036620896
52085,56.8,2012-11-02 12:23:00+00:00,1,0.027881386044966983,2037.2014471731497
168751,6.5,2009-08-14 21:47:42+00:00,4,0.0032914261473088384,1974.8278433391497
108122,10.5,2013-05-17 08:53:47+00:00,1,0.005441562660013206,1929.5927761997907
154754,52.0,2014-08-04 18:15:00+00:00,1,0.02698746809869905,1926.8202489327518
138390,53.64,2009-09-26 14:23:40+00:00,1,0.02799833434242237,1915.8282540660293
179558,2.9,2010-04-24 23:25:00+00:00,5,0.001529030285057351,1896.626919911679
62517,4.5,2011-09-29 10:00:00+00:00,2,0.002381819475188827,1889.311951168443
84384,2.5,2011-02-10 23:40:23+00:00,1,0.001346902495692474,1856.1106004296857
194516,4.5,2009-08-13 23:45:01+00:00,2,0.0024344881873937566,1848.4378044230639
173443,20.0,2014-06-27 05:24:18+00:00,1,0.010857925408361255,1841.9724991478388
148152,45.0,2009-02-02 13:02:00+00:00,1,0.024532159876477954,1834.326868346685
47201,40.5,2010-08-22 02:40:00+00:00,3,0.02221464921652253,1823.1212928573918
110215,45.0,2010-04-12 09:12:00+00:00,2,0.024894209752693634,1807.6492665179242
74244,2.5,2011-03-10 09:55:00+00:00,1,0.0013949373123512548,1792.195231903355
94849,3.0,2013-06-18 07:10:00+00:00,1,0.0016868042456573693,1778.511055875877
104168,85.16,2013-11-29 23:43:00+00:00,1,0.04788916147914739,1778.272940466532
170422,100.0,2011-02-21 05:25:00+00:00,1,0.05629042212148684,1776.5011565231912
73552,2.5,2012-12-16 12:54:32+00:00,2,0.0014479938703228698,1726.5266457533805
21453,11.7,2012-06-29 02:58:56+00:00,1,0.006787601619665698,1723.7310990824246
150796,12.1,2009-10-23 14:42:00+00:00,1,0.007031855151213797,1720.740791697248
88106,5.5,2013-05-30 19:23:00+00:00,1,0.0032176642054700007,1709.3144743475868
17794,2.5,2011-08-25 05:30:41+00:00,1,0.0014842692432292292,1684.3305292514926
133576,45.0,2012-08-05 13:58:10+00:00,1,0.02674681634838474,1682.4432266577992
21783,2.5,2009-08-06 17:34:00+00:00,1,0.0015056415482360426,1660.421767006173
86605,2.5,2009-12-03 15:11:00+00:00,1,0.0015058272963350114,1660.2169492375892
127966,45.0,2010-01-27 07:53:00+00:00,1,0.027115022990064592,1659.596601355963
98564,2.5,2013-02-18 06:44:00+00:00,1,0.0015603818973598366,1602.171881274703
7701,45.0,2010-08-30 08:19:00+00:00,1,0.02827462958048187,1591.5327863769344
6971,15.7,2010-12-04 19:17:30+00:00,1,0.009929062241442398,1581.2167975411196
116334,30.0,2010-10-01 03:57:02+00:00,1,0.01935794324524903,1549.7514183157255
158041,3.0,2012-09-26 17:02:00+00:00,1,0.0019367566748182002,1548.9813661190065
155848,3.3,2011-12-23 11:28:29+00:00,1,0.002149593434912224,1535.1740224005437
127357,2.5,2013-10-29 05:03:15+00:00,1,0.0016337006716307294,1530.2680860775718
1750,45.0,2010-05-31 07:47:28+00:00,1,0.029976006576005968,1501.2006314416763
78123,2.5,2014-12-22 20:25:34+00:00,1,0.0016828335602558538,1485.5895788172338
28618,2.5,2011-10-20 02:38:28+00:00,1,0.0017000755728341027,1470.5228637762186
124190,2.5,2009-09-10 18:01:26+00:00,1,0.001726205424990365,1448.263320116697
197807,39.33,2013-09-27 15:40:00+00:00,2,0.027157782363206113,1448.203666779694
80765,4.1,2009-07-03 13:37:53+00:00,1,0.0028421148072911902,1442.587748208418
70755,2.5,2009-02-08 12:08:36+00:00,1,0.001796966325577471,1391.2336388366116
152207,2.5,2009-11-06 02:30:00+00:00,5,0.0017969870993352057,1391.2175557213925
180829,2.5,2010-01-16 08:29:00+00:00,1,0.0018113190290643029,1380.2096482647003
118641,2.5,2015-03-02 10:54:03+00:00,1,0.0018142302932503609,1377.9948495518831
78211,7.5,2013-01-18 14:45:46+00:00,1,0.005458959078579272,1373.8882984907668
45469,3.5,2013-10-07 17:25:00+00:00,1,0.0025543365759449323,1370.2188008270743
29239,16.0,2014-06-14 20:46:14+00:00,1,0.011821774335403934,1353.4347337423865
37165,17.5,2010-02-01 07:38:59+00:00,1,0.012976852185337954,1348.5550848589135
130167,2.5,2010-03-18 11:00:00+00:00,1,0.0018563158056831453,1346.7536032102962
161079,2.5,2014-10-31 12:51:02+00:00,1,0.0018654597922192042,1340.1521761162853
63215,19.3,2010-12-27 23:34:00+00:00,1,0.014441581808702876,1336.4187009188506
96479,12.1,2010-09-17 02:27:49+00:00,1,0.009058343009017412,1335.7851417146244
76722,2.5,2013-08-14 15:45:42+00:00,1,0.001919935567404587,1302.1270309500842
126390,2.5,2009-01-08 14:31:14+00:00,1,0.0019397477084372164,1288.8274022059077
199643,2.5,2013-01-08 06:37:00+00:00,6,0.0019503573357858223,1281.8163903245556
53763,4.5,2009-03-18 18:04:00+00:00,1,0.003516844188617776,1279.55626085574
156444,2.9,2009-04-20 12:11:00+00:00,1,0.002274125657481403,1275.215373635841
157336,29.0,2015-06-18 08:29:05+00:00,2,0.023475985547904733,1235.3049008665919
153459,2.5,2009-11-28 20:44:13+00:00,1,0.0020296553024563833,1231.7362445605338
126923,2.5,2010-03-31 23:45:00+00:00,1,0.0020368206889583374,1227.4030863652215
9410,8.0,2014-05-30 21:58:00+00:00,1,0.006544046771036593,1222.4851502295699
191943,4.1,2009-05-29 13:54:54+00:00,1,0.003370303828807479,1216.5075341147242
49964,3.0,2015-04-27 09:05:55+00:00,1,0.002479888703940936,1209.7317090208624
128729,2.5,2014-11-08 21:15:26+00:00,1,0.0020839057279796024,1199.670391243567
59375,45.0,2011-04-22 11:44:00+00:00,1,0.037573292843377654,1197.6592040410244
71733,39.0,2015-03-23 10:01:49+00:00,1,0.03272093510915769,1191.8974769484803
15854,58.57,2010-07-14 08:43:00+00:00,1,0.04915706303228881,1191.4869682415383
113038,11.7,2010-12-28 08:20:00+00:00,208,0.009824884439145781,1190.8537013812702
108282,3.7,2010-11-05 18:41:00+00:00,1,0.0031723500325877402,1166.3277891758516
123635,3.7,2009-09-28 19:11:28+00:00,1,0.0031993017406385165,1156.5023558114135
57222,2.5,2009-04-13 21:10:00+00:00,5,0.0021778376205256913,1147.9276399847222
13479,8.0,2011-12-15 01:21:00+00:00,1,0.0070590758707531065,1133.2928199773705
69541,13.0,2013-03-06 13:22:00+00:00,3,0.011818064738633048,1100.0108975121134
129482,86.0,2012-10-03 07:16:14+00:00,2,0.07837977157427307,1097.2218759084537
159640,45.0,2009-12-08 06:40:45+00:00,1,0.04130494574138994,1089.4579133875343
157621,7.7,2010-08-10 22:31:33+00:00,1,0.0070894702893365,1086.1178177982943
62203,23.0,2013-02-16 13:22:12+00:00,1,0.02131118459008773,1079.2454967847152
67907,2.5,2009-11-07 12:42:00+00:00,1,0.0023240632908411063,1075.7022021957157
56906,29.3,2010-10-23 01:02:00+00:00,1,0.0272897130456271,1073.664642461128
157648,13.0,2012-12-12 02:22:37+00:00,1,0.012250773598977688,1061.1574767070085
118994,45.0,2010-08-26 14:46:00+00:00,1,0.042599109377104226,1056.3601131103972
96824,2.5,2012-06-29 14:18:00+00:00,1,0.002372866344228328,1053.5780938867067
25047,36.5,2014-12-09 11:00:00+00:00,6,0.03483062449695071,1047.9283827711859
125022,2.5,2013-06-12 06:14:26+00:00,1,0.0023935800135329133,1044.4605928631613
158043,45.0,2010-05-13 14:55:00+00:00,1,0.04321698188897855,1041.257349150431
189905,45.0,2009-02-03 08:56:00+00:00,1,0.04399992251539764,1022.7290737671728
49100,2.5,2012-03-04 21:37:00+00:00,3,0.0024462883852430783,1021.9563707537222
18360,13.3,2011-02-28 13:44:19+00:00,2,0.013169927638400077,1009.8764674469938
28293,3.3,2009-10-09 19:49:46+00:00,2,0.0032976245526532633,1000.7203510614406
148992,2.5,2009-03-08 08:16:00+00:00,1,0.002529039461706693,988.5175924905908
20685,6.5,2009-01-01 12:49:05+00:00,1,0.006612532193874625,982.9819817015233
108114,6.5,2009-12-14 11:37:00+00:00,1,0.006717955532234061,967.5562704771909
193897,3.0,2014-09-17 20:20:00+00:00,1,0.0031181935896335716,962.0954933566326
137514,9.0,2014-09-13 10:51:36+00:00,1,0.009451135945486805,952.2664843581861
59736,45.0,2009-02-26 16:40:00+00:00,1,0.04732849051923584,950.8015046816364
59234,2.5,2009-10-21 16:03:00+00:00,1,0.002644939460718007,945.2012180729985
31961,16.5,2014-08-15 00:04:00+00:00,2,0.01763618286821344,935.5765997266201
83526,2.5,2015-04-24 15:57:43+00:00,1,0.002706580721405808,923.6746498000217
20404,55.0,2009-03-29 12:09:15+00:00,2,0.05990949776767611,918.051428394297
143367,25.0,2013-07-07 12:54:00+00:00,1,0.02739231118558195,912.6648653567738
8109,2.5,2012-01-31 21:12:19+00:00,1,0.002779453130198818,899.4575130040677
16403,17.5,2009-12-23 22:48:00+00:00,5,0.019539333609349313,895.629316223276
181433,2.5,2014-09-11 22:38:00+00:00,1,0.0028002248056710134,892.7854631303178
2053,113.66,2014-11-01 08:42:39+00:00,1,0.1276348567374635,890.509089016264
106204,2.5,2014-07-09 13:25:31+00:00,1,0.002807594339123208,890.4420290221601
145975,2.9,2009-09-15 18:59:00+00:00,1,0.0032624505994640453,888.9023485831207
196001,2.5,2011-11-03 18:49:27+00:00,1,0.0028187437245326174,886.919934665054
14634,16.5,2013-04-07 16:27:00+00:00,3,0.01862437001019029,885.9360070151128
146654,2.5,2012-11-22 08:16:56+00:00,1,0.0028249254779931024,884.9790974932416
174591,2.5,2013-07-19 16:40:34+00:00,1,0.002830061211474846,883.373119232697
119576,56.8,2012-12-23 06:50:08+00:00,1,0.06456396902469047,879.7476496260416
69844,2.5,2015-01-31 10:07:38+00:00,1,0.0028681525242521023,871.641232068681
47385,5.3,2010-09-03 20:45:00+00:00,6,0.006081996632273913,871.4243562509927
135195,2.5,2015-06-02 12:03:55+00:00,1,0.002869716903569521,871.1660710819086
197962,17.0,2013-06-24 22:29:04+00:00,1,0.019585051118514423,868.0089675093733
100607,2.5,2013-04-11 23:22:34+00:00,1,0.0028873683228871194,865.8403502536925
185606,12.9,2011-04-29 11:07:00+00:00,1,0.015003283981635307,859.8117595981106
128050,14.9,2011-05-20 02:46:00+00:00,1,0.01736031114225257,858.2795479820337
146208,2.5,2009-03-27 04:26:00+00:00,2,0.002916821013864983,857.0975003664462
32587,4.1,2010-10-08 01:28:46+00:00,1,0.004802306094205843,853.7564910630747
94495,64.0,2013-02-01 11:07:00+00:00,1,0.07506018559235485,852.6491041146404
81388,2.5,2012-06-03 11:07:57+00:00,1,0.002962410664820433,843.9073048474654
110974,45.0,2009-09-27 12:31:37+00:00,1,0.053843374126674455,835.757430322455
58745,45.0,2011-09-20 16:01:13+00:00,1,0.054077947130011954,832.1321793486885
88027,2.5,2014-04-20 18:49:00+00:00,5,0.0030069845476651184,831.3976877404359
81524,71.3,2011-07-19 04:08:00+00:00,5,0.0859520303067273,829.5324699784258
9432,71.5,2014-03-29 13:43:00+00:00,2,0.0861985218627199,829.4805810460552
161285,14.9,2011-01-14 19:00:00+00:00,2,0.018006134305408362,827.4957715673933
107744,2.5,2009-12-02 20:37:00+00:00,1,0.0030623611547244125,816.3635422762471
188276,2.5,2009-03-31 10:01:00+00:00,1,0.003093436502565903,808.1627012309232
175880,8.1,2011-01-11 23:21:38+00:00,1,0.010024892520304887,807.9887124569048
174743,15.9,2009-02-18 19:00:19+00:00,1,0.02013712499282179,789.5863985384119
62741,2.5,2011-07-02 22:43:00+00:00,3,0.0031667879386153212,789.4434513645159
139361,12.1,2011-02-24 15:43:25+00:00,1,0.015456324129510328,782.8510775662246
105246,2.5,2014-05-19 16:36:00+00:00,1,0.0032077895699203353,779.3528676078608
65319,17.5,2012-11-29 03:27:00+00:00,4,0.022474383490277687,778.6642960671387
75521,39.75,2013-10-13 11:13:58+00:00,3,0.05148925155726523,772.0057836884832
93824,2.5,2011-09-30 23:34:30+00:00,1,0.0032601750046604653,766.830000360783
166239,8.5,2011-02-18 09:28:00+00:00,2,0.011111694830268502,764.9598130472241
159230,17.0,2013-06-01 13:00:57+00:00,1,0.022406905265951325,758.6946880090821
156149,2.5,2013-04-29 18:40:42+00:00,1,0.003298414153300948,757.9399929199551
192334,6.5,2014-09-10 21:37:23+00:00,1,0.008651728626967352,751.2949469704314
85169,8.2,2009-01-25 00:11:19+00:00,3,0.010937404558067045,749.7208278678846
161229,2.5,2012-10-19 19:08:00+00:00,1,0.003340102445066812,748.4800365007943
148888,12.5,2015-01-24 21:47:34+00:00,2,0.016761020241435942,745.7779908348291
139316,2.5,2012-01-03 14:12:00+00:00,2,0.0033903102075997175,737.3956502257527
194101,4.5,2013-02-10 12:22:30+00:00,3,0.0061725099617966645,729.0389206095605
157534,2.9,2010-07-20 09:40:55+00:00,1,0.00403756609123053,718.2544965143013
71590,4.5,2012-03-27 06:35:40+00:00,1,0.006277019302001612,716.9007746343942
126144,13.5,2014-03-08 19:48:27+00:00,2,0.018907016384146227,714.0206432211019
83799,5.0,2013-09-23 07:44:53+00:00,1,0.007064111834761807,707.8030638466802
144685,39.5,2014-09-22 09:29:00+00:00,1,0.05604242882558995,704.8231282574893
187363,2.5,2009-11-29 07:45:00+00:00,5,0.0035629840855525645,701.6590419634973
31635,52.0,2013-03-03 15:41:58+00:00,1,0.07456046972069484,697.42049902305
193711,6.5,2012-05-04 20:56:00+00:00,1,0.00940358152352406,691.2259955145344
67756,2.5,2012-07-27 19:33:50+00:00,1,0.003627511682566419,689.1776564124754
38295,4.0,2014-09-03 18:58:00+00:00,5,0.005813419312626472,688.0632180293944
102187,3.5,2014-11-29 06:05:00+00:00,1,0.005097901237161207,686.5570432174543
75118,4.5,2011-03-10 09:22:32+00:00,1,0.006572907144259522,684.6285671219462
176227,6.5,2009-07-23 21:16:26+00:00,1,0.009520609417135948,682.7294047270528
52097,32.9,2010-09-19 01:55:01+00:00,1,0.048218704661108204,682.3078353354476
5200,2.5,2010-12-14 11:23:00+00:00,1,0.003664312174014209,682.2562820190291
83645,16.5,2011-04-09 02:36:02+00:00,2,0.0242025639339989,681.7459524121487
173214,11.7,2010-08-19 01:22:00+00:00,1,0.01722447710520301,679.2659033153332
187742,2.5,2011-10-22 18:55:00+00:00,1,0.003701354496959118,675.4284146665493
13935,12.9,2009-04-18 10:58:21+00:00,1,0.019350161174479484,666.6611137592764
197891,52.0,2013-09-25 08:12:00+00:00,2,0.07802277455744443,666.4720691484112
199007,28.5,2012-09-28 08:08:53+00:00,1,0.042812331412579306,665.6960520404176
125273,2.5,2010-02-13 17:55:00+00:00,3,0.003764753579718961,664.0540866918109
98480,23.0,2014-06-11 07:15:00+00:00,2,0.03474036855593344,662.0540010382746
174471,2.5,2010-03-18 13:13:00+00:00,2,0.003784384311845562,660.6094397375842
139487,2.5,2009-06-22 05:09:17+00:00,1,0.0038105744612194938,656.0690587318763
82856,18.1,2011-11-17 18:49:03+00:00,1,0.02761001544890427,655.5592130506511
22566,52.0,2012-10-03 09:40:07+00:00,1,0.07972552144023569,652.2378162051978
31834,27.0,2013-05-02 00:09:44+00:00,1,0.0414262246311001,651.7610581324894
143765,5.7,2009-08-07 17:12:00+00:00,5,0.00879964245911658,647.7535907262576
90882,13.0,2013-04-25 00:53:00+00:00,1,0.020079531988759693,647.4254483260496
166544,2.5,2012-11-06 20:50:37+00:00,1,0.0038621928733272,647.300661048111
19188,20.9,2012-07-22 04:15:00+00:00,1,0.03242506785792991,644.5630304174883
180975,2.9,2010-08-19 10:46:46+00:00,3,0.004566192271290034,635.1024721919334
38568,11.3,2011-12-24 20:18:00+00:00,2,0.018005783251920166,627.5761427259739
20628,2.5,2010-11-22 18:49:00+00:00,2,0.003986151529616093,627.1713409351439
43482,17.0,2012-12-03 22:31:11+00:00,1,0.02721819340613299,624.5822324184618
113541,80.1,2011-01-31 01:16:00+00:00,2,0.12914919466442681,620.2129266707921
41792,3.0,2015-01-18 22:28:27+00:00,2,0.004839734731730238,619.8686841928379
136232,5.0,2009-10-11 00:10:00+00:00,1,0.008085343789601232,618.4028941886959
43270,6.1,2011-11-10 21:02:00+00:00,5,0.009919228772504446,614.9671652809201
141847,11.3,2012-07-06 15:01:00+00:00,2,0.018394872477629817,614.3016220276623
146742,45.0,2009-12-28 16:45:00+00:00,1,0.07337935063230706,613.2515430054466
87228,17.9,2009-09-13 10:53:00+00:00,1,0.029311526760079268,610.6812567804841
9952,26.1,2010-09-20 23:09:22+00:00,1,0.04293378817493715,607.9128143469071
151303,12.1,2010-10-26 07:57:51+00:00,1,0.01991738466701314,607.5094798987254
198122,67.7,2011-06-23 23:19:00+00:00,5,0.11152124294408464,607.0592311631959
131762,2.5,2009-10-08 21:23:00+00:00,1,0.00414750725158974,602.7717007708062
163221,108.0,2010-07-14 08:10:15+00:00,1,0.18043933505352133,598.539115475932
111003,45.0,2012-05-17 14:15:00+00:00,2,0.07602841507216049,591.883968083372
189013,76.0,2010-04-03 10:51:00+00:00,1,0.13036313823027926,582.9868859535294
73379,14.5,2010-09-19 00:14:04+00:00,1,0.025104731137313492,577.5803740215508
41084,6.0,2015-04-07 11:43:36+00:00,2,0.010621449494417933,564.8946505044607
164011,12.1,2009-11-07 01:42:27+00:00,2,0.021476691868163745,563.401480743717
62579,2.5,2011-06-29 13:56:00+00:00,1,0.00448679688207638,557.1903666927443
198554,2.5,2015-04-09 10:28:19+00:00,2,0.004518105824356877,553.3292262705819
26380,39.3,2009-07-21 10:41:45+00:00,2,0.07105016333965866,553.1303258533621
173852,50.5,2009-08-23 21:50:28+00:00,1,0.09206989892831331,548.4963119088453
149916,8.1,2009-01-14 12:15:03+00:00,1,0.014792563396990104,547.5724377593768
104820,2.5,2014-05-16 16:45:48+00:00,1,0.004655087203528922,537.0468673722812
162978,69.0,2015-03-25 21:42:13+00:00,1,0.12892498314584486,535.1949507097827
21772,7.7,2011-08-30 17:18:26+00:00,1,0.014404258192709045,534.5641474197876
71285,57.33,2015-02-20 07:02:33+00:00,1,0.10780873856264697,531.7750746771413
76890,2.5,2012-05-09 07:18:49+00:00,1,0.004725225982988139,529.0752249734836
124765,2.5,2012-12-03 14:45:10+00:00,1,0.0047343892845054586,528.0512120500761
156478,2.5,2013-09-28 16:06:00+00:00,1,0.004756167600007764,525.6332850835447
7527,2.5,2009-07-11 14:51:03+00:00,1,0.004828657226300746,517.7422796513681
3579,35.7,2009-01-03 12:30:00+00:00,1,0.06932528484543662,514.963625170737
177774,15.5,2013-05-05 18:03:00+00:00,2,0.030112392722246008,514.738238936062
427,49.57,2010-07-04 17:10:17+00:00,1,0.09726382062733213,509.6447957758953
172127,2.5,2014-12-18 19:44:33+00:00,1,0.004906927792726464,509.4837555396166
88911,16.9,2009-10-10 03:44:00+00:00,1,0.03334075996772008,506.88706605255163
188954,5.0,2013-05-16 06:07:25+00:00,1,0.009957224454207055,502.1479653285747
69501,3.0,2015-03-11 16:46:38+00:00,1,0.0060759186200352675,493.7524986110802
47879,45.0,2010-03-13 23:10:00+00:00,1,0.09147022965501622,491.963343371055
20334,3.5,2014-12-29 08:26:00+00:00,1,0.007194981588546581,486.45016765178633
55832,4.5,2009-03-11 12:10:28+00:00,1,0.009304471276653008,483.6384428733208
91972,14.0,2014-04-01 08:09:00+00:00,2,0.029095054699043783,481.1814291058925
156581,6.0,2009-04-13 22:34:00+00:00,1,0.012472699375270471,481.0506386369061
173215,29.07,2010-07-20 04:45:00+00:00,1,0.06159180483847969,471.9783756334807
58543,33.0,2015-05-20 12:05:08+00:00,1,0.07026773959966635,469.6322976661781
153920,17.5,2013-08-19 11:25:00+00:00,1,0.0374189738679589,467.677175268157
53800,2.5,2014-11-09 02:21:00+00:00,5,0.0053765349665980035,464.98349132505916
177237,16.5,2011-10-18 07:51:51+00:00,1,0.03570016577479601,462.1827277801844
154953,6.9,2010-02-23 06:34:55+00:00,1,0.01495451940402322,461.39898003968557
97393,11.0,2014-01-26 06:39:32+00:00,2,0.023846710841792428,461.2795480675686
94458,2.5,2013-04-01 17:21:00+00:00,1,0.005448356070211061,458.8540043608336
193646,2.5,2013-10-15 19:18:23+00:00,1,0.005465541300509111,457.41123569354914
102840,5.0,2013-01-18 06:53:14+00:00,1,0.010987135310050512,455.07767574558187
150980,110.0,2011-06-07 10:04:00+00:00,1,0.24233586706294508,453.915474144107
112123,20.0,2012-12-05 10:16:00+00:00,1,0.044209195273538754,452.39457258275235
18945,10.5,2011-02-26 23:10:55+00:00,1,0.02324983878071352,451.6160348049417
173503,49.57,2010-01-23 09:08:00+00:00,1,0.11076449390337884,447.52608216889877
1036,13.5,2014-07-03 11:08:04+00:00,1,0.03049574639870186,442.684688661192
3277,9.0,2014-08-18 10:32:59+00:00,1,0.020449519367683154,440.10814328589584
128402,45.0,2010-06-02 07:04:00+00:00,1,0.10251930534858865,438.94171782563194
130285,18.9,2010-05-28 22:52:00+00:00,2,0.0432983060697421,436.5066838771269
198605,2.5,2011-07-16 02:08:00+00:00,5,0.005750305789285908,434.75948786202866
25379,2.5,2010-05-11 11:42:11+00:00,1,0.005770511584891494,433.23715119913567
65672,3.3,2010-10-31 00:26:00+00:00,4,0.007622798736369892,432.9118627066778
41649,4.5,2010-01-26 18:51:29+00:00,1,0.010578572420855496,425.3882112796541
84795,5.7,2012-02-24 03:41:14+00:00,1,0.013437106853719166,424.1984574545774
199365,9.0,2015-05-31 03:51:00+00:00,1,0.02131217739694577,422.29378220593185
29798,10.9,2009-04-09 06:26:00+00:00,2,0.025817207173596788,422.19903673962887
